Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00324.png,1,442,442,29.079,255,255,77.012,24.265,23.192,33.780,0.937,0.953,25.807,10,26,35.538,23.000,112710,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00318.png,1,1552,1552,44.585,255,255,146.953,45.775,43.169,22.230,0.903,0.968,48.466,7,36,21.801,44.000,395760,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00495.png,1,726,726,35.870,255,255,99.983,30.880,29.934,144.883,0.913,0.953,32.016,9,13,141.340,30.406,185130,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00481.png,1,731,731,36.919,255,255,99.497,30.698,30.320,37.025,0.928,0.961,32.450,13,35,56.310,30.000,186405,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00132.png,1,728,728,39.373,255,255,99.983,30.617,30.274,4.089,0.915,0.952,31.623,13,8,124.695,30.907,185640,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00126.png,1,1142,1142,40.655,255,255,124.468,39.008,37.275,176.796,0.926,0.967,39.825,8,16,151.504,37.000,291210,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00118.png,1,703,703,37.156,255,255,97.154,30.097,29.740,78.939,0.936,0.959,31.305,15,35,63.435,30.000,179265,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00130.png,1,887,887,33.472,255,255,109.397,33.930,33.285,39.117,0.931,0.964,35.228,17,38,55.408,33.000,226185,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00124.png,1,1057,1057,36.958,255,255,121.054,37.367,36.016,47.324,0.906,0.964,38.897,12,41,46.042,36.000,269535,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00497.png,1,789,789,38.153,255,255,103.983,32.108,31.287,34.823,0.917,0.956,33.121,8,29,28.887,32.000,201195,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00483.png,1,607,607,36.109,255,255,90.326,27.915,27.686,53.294,0.935,0.957,28.862,17,7,104.036,28.000,154785,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00468.png,1,546,546,31.707,255,255,86.083,26.700,26.037,116.419,0.926,0.955,28.302,9,15,147.995,26.000,139230,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00454.png,1,749,749,36.988,255,255,101.154,31.115,30.649,159.382,0.920,0.956,32.450,13,9,123.690,31.000,190995,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00332.png,1,1228,1228,39.171,255,255,129.296,41.468,37.705,21.532,0.923,0.967,42.202,7,33,13.707,38.000,313140,255,NaN,NaN
2024-10-30 P1440 Group 1 Rev 8 R01 PP1_00326.png,1,1238,1238,44.920,255,255,132.225,40.666,38.761,41.835,0.890,0.962,44.688,10,39,40.462,39.000,315690,255,NaN,NaN
