Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01391.png,1,645,645,37.456,255,255,93.740,29.151,28.172,31.646,0.922,0.956,30.232,9,30,34.216,28.777,164475,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00931.png,1,929,929,42.055,255,255,111.397,34.608,34.178,44.371,0.941,0.967,35.805,9,34,35.910,34.000,236895,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00925.png,1,1324,1324,42.233,255,255,134.711,41.292,40.826,147.545,0.917,0.967,42.521,13,13,131.186,41.000,337620,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01385.png,1,521,521,34.254,255,255,82.669,25.974,25.540,74.045,0.958,0.960,27.295,13,32,61.557,25.000,132855,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00070.png,1,558,558,34.875,255,255,87.497,26.778,26.532,69.071,0.916,0.948,28.018,8,12,145.176,27.000,142290,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01408.png,1,645,645,36.565,255,255,93.740,28.999,28.320,0.904,0.922,0.955,30.000,13,9,126.870,28.926,164475,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00716.png,1,711,711,36.744,255,255,97.740,30.368,29.811,46.484,0.935,0.961,31.623,9,32,34.695,30.000,181305,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00702.png,1,1516,1516,45.856,255,255,143.782,44.976,42.917,12.434,0.922,0.968,46.098,7,34,12.529,43.000,386580,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00064.png,1,1093,1093,41.245,255,255,121.882,37.634,36.979,102.039,0.925,0.964,38.639,22,8,100.437,37.000,278715,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01352.png,1,519,519,33.269,255,255,84.083,25.902,25.512,159.416,0.922,0.949,27.019,12,9,128.991,26.000,132345,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01434.png,1,736,736,38.036,255,255,100.569,30.723,30.502,160.669,0.914,0.952,33.242,6,15,158.839,30.846,187680,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01420.png,1,627,627,34.718,255,255,91.740,28.621,27.892,51.384,0.936,0.958,29.732,7,27,19.654,28.000,159885,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00058.png,1,657,657,37.245,255,255,93.497,29.239,28.609,15.619,0.944,0.964,30.364,6,25,17.241,28.000,167535,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01346.png,1,633,633,34.235,255,255,92.569,28.706,28.077,22.675,0.928,0.951,29.682,9,29,32.619,28.284,161415,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00879.png,1,573,573,36.731,255,255,87.497,27.175,26.847,64.709,0.941,0.957,28.302,12,32,57.995,27.000,146115,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00845.png,1,1193,1193,41.684,255,255,127.882,40.360,37.635,173.680,0.917,0.964,41.231,7,21,165.964,38.000,304215,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01583.png,1,600,600,31.008,255,255,96.569,31.750,24.061,141.576,0.809,0.927,35.000,11,11,143.130,25.456,153000,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00851.png,1,831,831,40.145,255,255,106.569,33.207,31.862,49.483,0.920,0.961,34.713,11,35,41.496,32.000,211905,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01597.png,1,708,708,32.839,255,255,97.740,30.283,29.767,20.885,0.931,0.960,31.401,9,34,37.235,30.000,180540,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00689.png,1,1006,1006,40.256,255,255,117.640,36.094,35.487,174.009,0.913,0.960,37.363,6,21,164.476,36.000,256530,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00104.png,1,637,637,35.271,255,255,92.912,28.968,27.998,154.337,0.927,0.956,30.871,8,14,155.095,28.000,162435,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00662.png,1,919,919,41.603,255,255,111.397,34.711,33.710,164.385,0.931,0.964,35.847,9,13,149.859,34.000,234345,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00676.png,1,986,986,44.636,255,255,116.225,35.829,35.039,154.764,0.917,0.959,37.696,6,16,158.199,34.856,251430,255,NaN,NaN
