Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00530.png,1,603,603,34.203,255,255,89.497,27.754,27.663,54.508,0.946,0.962,29.155,8,15,149.036,27.000,153765,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00524.png,1,806,806,38.937,255,255,104.912,33.326,30.794,73.790,0.920,0.964,34.785,17,39,71.565,30.000,205530,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00242.png,1,751,751,37.929,255,255,101.154,31.678,30.185,9.112,0.922,0.960,32.558,6,21,169.380,30.000,191505,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01174.png,1,864,864,40.851,255,255,108.811,33.527,32.812,51.047,0.917,0.958,35.000,9,34,36.870,33.000,220320,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01612.png,1,733,733,36.198,255,255,98.912,30.711,30.389,44.306,0.941,0.964,32.016,9,31,38.660,30.000,186915,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00518.png,1,548,548,35.128,255,255,86.083,26.674,26.158,27.372,0.929,0.954,27.803,8,28,37.694,26.000,139740,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01606.png,1,955,955,41.450,255,255,114.811,35.334,34.413,167.733,0.910,0.959,36.401,8,14,142.815,34.000,243525,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01160.png,1,1266,1266,45.328,255,255,136.125,45.773,35.215,77.085,0.859,0.953,46.239,17,50,68.429,37.000,322830,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00295.png,1,1211,1211,41.544,255,255,128.225,39.822,38.720,100.706,0.926,0.970,42.059,16,9,118.393,38.000,308805,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01835.png,1,785,785,35.553,255,255,103.740,32.052,31.183,109.919,0.917,0.958,33.601,9,13,143.471,31.000,200175,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01821.png,1,866,866,38.421,255,255,108.811,33.381,33.032,150.350,0.919,0.958,34.670,8,15,146.768,33.000,220830,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00281.png,1,495,495,29.517,255,255,82.083,25.252,24.958,171.997,0.923,0.947,26.306,7,19,171.254,25.000,126225,255,NaN,NaN
