Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00615.png,1,821,821,34.996,255,255,105.983,32.832,31.839,5.443,0.919,0.959,33.838,7,30,18.970,32.000,209355,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_02002.png,1,564,564,31.991,255,255,87.497,27.110,26.488,170.505,0.926,0.952,28.018,11,9,124.824,26.868,143820,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00173.png,1,762,762,34.495,255,255,102.569,32.220,30.112,61.697,0.910,0.957,33.422,13,36,51.072,30.411,194310,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00167.png,1,1275,1275,45.390,255,255,132.125,40.643,39.942,1.312,0.918,0.964,41.785,7,19,158.962,40.000,325125,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01279.png,1,661,661,36.600,255,255,93.497,29.379,28.647,86.398,0.950,0.966,30.463,17,6,113.199,28.000,168555,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_02016.png,1,566,566,35.375,255,255,87.255,27.265,26.431,86.558,0.934,0.957,28.653,14,33,60.751,26.000,144330,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00601.png,1,735,735,37.121,255,255,99.983,31.159,30.034,145.833,0.924,0.957,32.249,8,15,150.255,30.411,187425,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00832.png,1,971,971,41.284,255,255,118.225,36.935,33.473,129.795,0.873,0.955,39.205,7,12,142.253,33.988,247605,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01292.png,1,642,642,33.161,255,255,93.154,28.770,28.412,40.807,0.930,0.956,30.083,17,37,74.578,28.991,163710,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01286.png,1,658,658,35.606,255,255,94.912,29.410,28.486,113.456,0.918,0.956,30.480,10,10,131.009,28.777,167790,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00198.png,1,2027,2027,48.726,255,255,166.510,51.380,50.230,103.612,0.919,0.972,52.555,22,8,111.194,50.912,516885,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00826.png,1,1200,1200,44.379,255,255,127.882,39.343,38.835,103.864,0.922,0.967,40.608,13,10,127.999,39.000,306000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00985.png,1,1054,1054,38.244,255,255,119.882,36.787,36.480,46.818,0.922,0.962,38.601,7,22,163.443,36.770,268770,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01443.png,1,778,778,36.837,255,255,102.569,31.814,31.137,57.586,0.929,0.962,33.015,9,32,35.134,31.000,198390,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01325.png,1,637,637,32.903,255,255,92.912,28.634,28.325,102.913,0.927,0.956,29.732,11,32,42.274,28.000,162435,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01331.png,1,970,970,41.241,255,255,115.640,36.110,34.202,169.095,0.912,0.958,37.336,7,18,159.624,34.000,247350,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00749.png,1,1232,1232,43.875,255,255,129.882,40.142,39.077,70.414,0.918,0.967,41.231,12,42,50.906,39.000,314160,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00991.png,1,204,204,18.182,255,255,51.941,16.730,15.525,8.398,0.950,0.934,17.720,9,14,163.610,16.000,52020,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01457.png,1,812,812,38.392,255,255,104.811,32.347,31.962,1.682,0.929,0.959,33.541,7,15,153.435,32.000,207060,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00761.png,1,685,685,33.827,255,255,96.326,29.705,29.361,110.841,0.928,0.957,30.806,14,10,125.754,29.000,174675,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_02176.png,1,587,587,31.124,255,255,88.912,27.413,27.264,155.207,0.933,0.955,28.653,8,15,150.751,27.000,149685,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01319.png,1,655,655,33.081,255,255,93.740,29.286,28.477,49.893,0.937,0.958,30.364,8,28,17.241,28.991,167025,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00007.png,1,1188,1188,43.106,255,255,127.882,39.199,38.588,35.066,0.913,0.965,40.608,14,42,52.001,39.000,302940,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00013.png,3,1596,532,39.310,255,255,94.117,32.598,19.945,13.649,0.695,0.908,34.660,14.333,34.667,117.726,21.345,135660,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_02162.png,1,696,696,32.222,255,255,96.326,30.261,29.285,36.417,0.943,0.963,31.401,12,32,37.235,29.000,177480,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00775.png,1,1162,1162,42.163,255,255,125.882,39.088,37.851,140.017,0.921,0.967,40.249,16,9,116.565,38.000,296310,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00946.png,1,413,413,29.416,255,255,74.426,23.300,22.568,145.341,0.937,0.951,24.413,11,10,124.992,23.000,105315,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01480.png,1,678,678,41.341,255,255,96.569,29.417,29.345,14.158,0.914,0.951,30.529,7,12,148.393,29.698,172890,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_02189.png,1,229,229,23.854,255,255,54.527,17.310,16.844,81.821,0.968,0.942,18.385,12,6,112.380,17.000,58395,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00952.png,1,680,680,35.979,255,255,96.326,29.904,28.953,60.013,0.921,0.957,31.241,11,32,39.806,29.000,173400,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01494.png,1,671,671,36.310,255,255,96.569,29.490,28.971,83.247,0.904,0.950,31.064,14,7,123.179,29.069,171105,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00239.png,1,1079,1079,41.500,255,255,121.296,37.299,36.833,164.339,0.922,0.963,38.833,8,30,11.889,37.000,275145,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01127.png,1,852,852,35.485,255,255,107.397,33.224,32.652,129.836,0.928,0.961,34.409,15,11,125.538,33.000,217260,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01641.png,1,730,730,35.266,255,255,98.326,30.626,30.349,127.288,0.949,0.967,31.906,9,13,147.804,30.000,186150,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01899.png,1,709,709,37.513,255,255,97.740,30.323,29.770,72.076,0.933,0.959,31.623,12,35,55.305,30.000,180795,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01655.png,1,737,737,35.638,255,255,99.154,30.750,30.516,17.446,0.942,0.963,31.953,10,28,20.136,30.000,187935,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01133.png,1,753,753,38.069,255,255,100.912,31.647,30.295,64.748,0.929,0.961,33.287,8,33,32.735,30.000,192015,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00205.png,1,1107,1107,35.942,255,255,122.468,38.335,36.767,150.508,0.927,0.966,39.661,12,16,146.310,37.000,282285,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00563.png,1,992,992,38.272,255,255,115.640,36.257,34.836,91.453,0.932,0.965,37.643,19,44,73.009,35.000,252960,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01669.png,1,487,487,32.861,255,255,81.497,25.690,24.136,72.601,0.921,0.944,26.627,11,30,55.713,24.749,124185,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00577.png,1,547,547,29.584,255,255,85.497,26.691,26.093,83.170,0.940,0.955,27.731,16,9,115.641,26.000,139485,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_00211.png,1,600,600,35.714,255,255,90.912,27.945,27.337,19.029,0.912,0.949,29.069,9,29,40.815,27.783,153000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 10 R01_PP2_01682.png,1,839,839,35.672,255,255,106.569,32.923,32.447,83.642,0.928,0.963,34.205,13,38,52.125,32.000,213945,255,NaN,NaN
