Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01786.png,1,794,794.000,39.210,255,255,103.983,31.869,31.722,157.835,0.923,0.958,33.526,7.000,17,162.646,32.000,202470.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00498.png,1,789,789.000,37.305,255,255,104.569,32.798,30.630,29.971,0.907,0.955,34.986,9.000,32,30.964,31.000,201195.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01792.png,1,890,890.000,39.450,255,255,110.225,34.185,33.149,97.128,0.921,0.960,35.903,19.000,42,77.125,33.000,226950.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01962.png,1,704,704.000,36.382,255,255,97.740,30.692,29.205,143.497,0.926,0.960,32.016,10.000,11,141.340,29.698,179520.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01976.png,1,818,818.000,36.291,255,255,105.154,32.719,31.832,29.212,0.930,0.962,33.838,7.000,29,18.970,32.000,208590.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01631.png,1,790,790.000,39.012,255,255,103.983,32.259,31.181,104.319,0.918,0.958,33.615,16.000,7,112.751,31.893,201450.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02338.png,1,527,527.000,32.134,255,255,85.255,26.101,25.708,73.725,0.911,0.950,27.659,11.000,31,49.399,26.000,134385.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00249.png,1,1241,1241.000,40.371,255,255,129.882,40.377,39.133,6.860,0.924,0.967,41.785,7.000,36,21.038,39.000,316455.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01157.png,1,738,738.000,32.157,255,255,99.740,31.474,29.855,18.423,0.932,0.962,32.573,7.000,30,17.879,30.000,188190.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01143.png,1,798,798.000,33.236,255,255,104.225,32.748,31.027,134.077,0.923,0.958,33.615,10.000,17,149.621,31.113,203490.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_01625.png,1,639,639.000,34.634,255,255,95.154,30.665,26.532,100.120,0.887,0.944,32.558,18.000,39,79.380,27.000,162945.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_02304.png,1,866,866.000,38.421,255,255,107.983,33.797,32.625,143.267,0.933,0.965,35.000,12.000,10,126.870,33.000,220830.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00513.png,1,900,900.000,41.628,255,255,111.397,34.774,32.953,179.928,0.911,0.957,35.847,8.000,32,30.141,33.000,229500.000,255,NaN,NaN
2024-10-29 P1444 Group 2 Rev 7 R01_PP2_00275.png,1,2062,2062.000,45.945,255,255,169.095,51.395,51.083,170.971,0.906,0.969,52.631,18.000,12,128.830,51.000,525810.000,255,NaN,NaN
