Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00639.png,1,709,709.000,37.474,255,255,97.983,30.289,29.804,98.068,0.928,0.956,31.623,17,7.000,108.435,30.000,180795.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01527.png,1,923,923.000,38.458,255,255,112.569,34.912,33.661,146.350,0.915,0.963,37.014,9,13.000,141.582,34.000,235365.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01484.png,1,812,812.000,35.993,255,255,109.397,34.714,29.783,142.206,0.853,0.947,38.013,15,9.000,125.362,30.858,207060.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00942.png,1,1011,1011.000,38.151,255,255,117.882,36.068,35.689,39.809,0.914,0.959,37.216,23,8.000,96.170,36.000,257805.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01490.png,1,801,801.000,34.781,255,255,103.983,32.907,30.992,178.085,0.931,0.962,33.734,7,24.000,168.024,31.000,204255.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00956.png,1,1613,1613.000,44.095,255,255,149.782,45.481,45.156,102.458,0.903,0.965,46.755,17,11.000,131.532,45.000,411315.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00765.png,1,634,634.000,35.105,255,255,92.912,28.873,27.958,178.594,0.923,0.956,30.000,11,10.000,126.870,28.000,161670.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00003.png,1,636,636.000,34.416,255,255,92.326,28.661,28.253,90.605,0.938,0.956,30.017,15,7.000,119.982,28.000,162180.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00017.png,1,1518,1518.000,45.246,255,255,144.610,44.918,43.029,0.440,0.912,0.968,46.872,8,22.000,168.930,43.000,387090.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01309.png,1,603,603.000,35.893,255,255,90.326,28.823,26.637,162.676,0.929,0.953,29.682,8,12.000,147.381,27.000,153765.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00771.png,1,1053,1053.000,42.137,255,255,119.640,36.837,36.396,84.493,0.924,0.964,37.802,11,37.000,37.476,36.000,268515.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01447.png,1,654,654.000,36.213,255,255,94.912,28.876,28.837,22.066,0.912,0.953,30.529,14,8.000,121.608,29.000,166770.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00981.png,1,1010,1010.000,39.701,255,255,118.468,36.500,35.232,94.404,0.904,0.959,37.855,18,8.000,102.200,35.777,257550.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00759.png,2,229,114.500,19.341,255,255,44.113,15.936,9.314,110.137,0.742,0.866,17.367,16,16.500,108.204,10.596,29197.500,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01321.png,1,702,702.000,31.536,255,255,97.740,30.090,29.704,91.039,0.923,0.958,31.401,21,8.000,127.235,30.000,179010.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01335.png,1,806,806.000,38.109,255,255,104.326,32.456,31.619,64.289,0.931,0.965,33.615,8,33.000,30.379,31.000,205530.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01453.png,1,724,724.000,37.397,255,255,99.154,30.598,30.127,59.156,0.925,0.959,31.623,9,13.000,145.305,30.000,184620.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00995.png,1,1178,1178.000,43.581,255,255,126.953,39.387,38.080,100.991,0.918,0.964,41.000,22,47.000,77.320,38.184,300390.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01686.png,1,736,736.000,37.247,255,255,108.326,39.244,23.879,80.600,0.788,0.939,40.162,10,45.000,71.114,24.000,187680.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00598.png,1,848,848.000,42.828,255,255,107.154,33.142,32.578,171.555,0.928,0.965,34.409,9,11.000,144.462,32.000,216240.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01692.png,1,698,698.000,36.072,255,255,97.740,30.130,29.496,45.450,0.918,0.955,31.401,12,34.000,52.765,30.000,177990.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00201.png,1,741,741.000,38.275,255,255,100.326,32.176,29.322,46.675,0.925,0.961,33.838,8,31.000,34.160,29.832,188955.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00567.png,1,559,559.000,34.938,255,255,86.083,27.039,26.323,102.120,0.948,0.960,28.231,14,33.000,67.068,26.000,142545.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01679.png,1,657,657.000,31.049,255,255,93.740,29.193,28.654,151.092,0.940,0.960,30.676,10,17.000,160.974,28.991,167535.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00573.png,1,747,747.000,37.727,255,255,100.326,31.450,30.242,118.686,0.933,0.961,32.650,11,10.000,130.030,30.000,190485.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00215.png,1,726,726.000,38.413,255,255,98.912,31.682,29.177,68.164,0.933,0.964,33.015,11,36.000,54.866,29.000,185130.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01123.png,1,896,896.000,39.716,255,255,109.983,34.311,33.249,52.314,0.931,0.963,36.235,14,39.000,62.021,33.000,228480.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01645.png,1,441,441.000,32.213,255,255,76.426,24.031,23.365,104.053,0.949,0.956,25.000,11,9.000,126.870,23.000,112455.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01651.png,1,650,650.000,37.747,255,255,93.740,29.056,28.483,42.254,0.930,0.955,30.414,7,28.000,27.408,28.991,165750.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01137.png,1,778,778.000,34.516,255,255,101.740,32.422,30.553,8.705,0.945,0.966,33.287,9,34.000,32.735,30.000,198390.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00229.png,1,1157,1157.000,44.483,255,255,124.468,38.455,38.308,55.400,0.938,0.970,39.661,14,9.000,123.690,38.000,295035.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01647.png,1,442,442.000,26.294,255,255,77.841,23.892,23.555,82.329,0.917,0.948,25.239,13,30.000,56.310,24.000,112710.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00559.png,1,1284,1284.000,40.957,255,255,134.953,41.052,39.824,117.730,0.886,0.957,45.310,17,8.000,112.036,40.000,327420.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01121.png,1,589,589.000,34.204,255,255,88.426,28.215,26.580,8.046,0.947,0.966,29.411,9,30.000,35.311,26.000,150195.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01135.png,1,921,921.000,37.623,255,255,111.983,35.013,33.492,178.554,0.923,0.962,35.903,10,20.000,167.125,33.000,234855.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_01653.png,1,584,584.000,33.107,255,255,88.669,27.371,27.166,95.541,0.933,0.956,28.653,15,7.000,119.249,27.000,148920.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00565.png,1,991,991.000,36.704,255,255,116.468,35.841,35.205,6.878,0.918,0.962,36.892,12,35.000,32.829,36.000,252705.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 6 R01_PP2_00203.png,1,1217,1217.000,38.807,255,255,130.368,40.131,38.612,68.564,0.900,0.958,42.450,23,49.000,74.982,39.000,310335.000,255,NaN,NaN
