Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00319.png,1,1210,1210.000,43.904,255,255,127.882,39.425,39.077,32.090,0.930,0.968,40.608,11.000,39.000,37.999,39.000,308550.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00286.png,1,874,874.000,42.222,255,255,108.811,33.604,33.115,90.327,0.928,0.961,34.670,14.000,38.000,56.768,33.000,222870.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00292.png,1,1037,1037.000,36.310,255,255,119.054,36.987,35.698,12.961,0.919,0.962,38.079,7.000,33.000,13.671,36.000,264435.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00245.png,1,621,621.000,32.822,255,255,91.497,28.556,27.689,12.226,0.932,0.958,29.682,14.000,35.000,57.381,27.000,158355.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00251.png,2,427,213.500,25.646,255,255,51.577,16.576,14.608,88.378,0.905,0.930,17.585,17.500,7.500,104.707,14.494,54442.500,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00279.png,1,804,804.000,37.222,255,255,106.225,32.685,31.320,6.555,0.895,0.953,34.525,7.000,18.000,169.992,31.000,205020.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00084.png,1,847,847.000,36.906,255,255,107.740,34.905,30.896,70.319,0.917,0.962,35.805,13.000,40.000,54.090,31.000,215985.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00090.png,1,2106,2106.000,42.425,255,255,171.095,53.114,50.485,26.906,0.904,0.971,54.571,8.000,43.000,13.782,51.000,537030.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00047.png,1,2521,2521.000,52.962,255,255,186.995,57.094,56.220,172.950,0.906,0.974,58.600,17.000,10.000,126.674,56.000,642855.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00053.png,2,1031,515.500,36.150,255,255,86.548,26.917,23.995,41.396,0.852,0.931,29.624,14.000,39.000,113.346,24.267,131452.500,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00052.png,1,491,491.000,32.367,255,255,80.426,25.504,24.512,167.217,0.954,0.962,26.571,6.000,17.000,160.201,24.000,125205.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00046.png,1,679,679.000,33.597,255,255,96.912,30.104,28.718,8.859,0.909,0.951,31.241,10.000,34.000,39.806,29.000,173145.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00091.png,1,584,584.000,33.107,255,255,88.669,27.489,27.050,74.410,0.933,0.959,28.601,14.000,33.000,53.531,27.000,148920.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00085.png,1,1271,1271.000,40.542,255,255,132.368,41.043,39.429,162.858,0.912,0.965,42.154,19.000,9.000,112.306,39.845,324105.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00278.png,1,986,986.000,35.152,255,255,115.054,35.834,35.035,53.306,0.936,0.967,37.000,21.000,42.000,71.075,35.000,251430.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00250.png,1,937,937.000,36.745,255,255,113.640,36.071,33.074,6.975,0.912,0.960,37.108,7.000,31.000,14.036,33.988,238935.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00244.png,1,1414,1414.000,44.326,255,255,138.368,42.764,42.100,171.032,0.928,0.969,44.011,7.000,21.000,158.682,42.000,360570.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00293.png,1,877,877.000,38.909,255,255,113.397,34.914,31.982,45.549,0.857,0.951,38.601,7.000,38.000,36.573,33.000,223635.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00287.png,1,1899,1899.000,45.671,255,255,167.782,53.224,45.429,118.601,0.848,0.959,56.036,14.000,10.000,124.824,46.000,484245.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00318.png,1,916,916.000,37.388,255,255,110.811,34.617,33.691,23.619,0.937,0.966,36.056,7.000,21.000,160.560,33.941,233580.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00324.png,1,672,672.000,32.495,255,255,94.912,29.800,28.712,29.554,0.937,0.960,31.064,9.000,32.000,33.179,29.000,171360.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00330.png,1,897,897.000,37.375,255,255,113.983,35.793,31.908,51.092,0.868,0.956,39.205,9.000,41.000,52.253,33.000,228735.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00126.png,1,667,667.000,36.932,255,255,95.983,29.448,28.839,12.954,0.910,0.949,30.806,16.000,36.000,76.866,29.516,170085.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00132.png,1,1681,1681.000,46.746,255,255,154.610,47.816,44.762,161.343,0.884,0.962,51.264,7.000,17.000,159.444,45.645,428655.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00124.png,2,1182,591.000,41.329,255,255,90.305,29.168,25.276,69.047,0.889,0.958,30.653,10.000,25.500,149.062,25.000,150705.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00130.png,1,670,670.000,32.398,255,255,97.740,30.262,28.189,152.359,0.881,0.950,32.450,12.000,12.000,123.690,28.605,170850.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00118.png,1,971,971.000,39.633,255,255,114.225,35.672,34.658,125.801,0.935,0.967,36.892,14.000,9.000,122.829,35.000,247605.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00326.png,1,1286,1286.000,40.288,255,255,132.711,40.771,40.161,156.915,0.918,0.965,41.869,13.000,12.000,130.156,40.000,327930.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00332.png,1,596,596.000,34.611,255,255,91.154,27.865,27.233,55.296,0.901,0.950,29.069,10.000,31.000,40.815,27.577,151980.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00291.png,1,474,474.000,28.198,255,255,80.083,25.024,24.118,57.291,0.929,0.946,26.077,14.000,32.000,57.529,24.749,120870.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00285.png,1,780,780.000,35.326,255,255,102.569,32.081,30.957,5.989,0.932,0.961,33.242,7.000,28.000,15.709,31.000,198900.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00252.png,1,1117,1117.000,39.056,255,255,124.711,39.982,35.571,94.526,0.903,0.959,41.049,26.000,6.000,92.793,36.000,284835.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00246.png,1,1061,1061.000,41.608,255,255,119.882,36.993,36.518,166.263,0.928,0.964,38.079,9.000,15.000,150.068,36.770,270555.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00093.png,1,1114,1114.000,44.560,255,255,123.054,38.680,36.669,152.316,0.924,0.965,39.825,8.000,15.000,151.504,37.000,284070.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00087.png,1,723,723.000,38.214,255,255,99.740,30.932,29.760,3.261,0.913,0.958,32.202,8.000,12.000,143.842,30.000,184365.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00050.png,1,746,746.000,37.677,255,255,100.569,31.399,30.251,9.132,0.927,0.959,32.757,7.000,25.000,12.339,30.000,190230.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00044.png,1,799,799.000,39.535,255,255,105.154,34.437,29.542,170.681,0.908,0.957,35.341,7.000,15.000,154.885,30.000,203745.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00078.png,1,780,780.000,34.605,255,255,103.154,32.812,30.267,178.189,0.921,0.959,33.615,7.000,31.000,22.751,30.000,198900.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00079.png,2,1120,560.000,39.464,255,255,87.426,26.939,26.464,51.678,0.921,0.959,29.006,12.500,45.000,54.110,26.000,142800.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00045.png,1,676,676.000,39.257,255,255,94.912,29.472,29.205,146.011,0.943,0.962,30.610,10.000,9.000,128.367,29.000,172380.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00051.png,1,1451,1451.000,43.133,255,255,140.368,43.423,42.546,45.423,0.925,0.968,44.777,19.000,49.000,60.573,43.000,370005.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00086.png,1,975,975.000,36.848,255,255,114.811,35.726,34.748,151.167,0.929,0.965,37.121,8.000,19.000,152.745,35.000,248625.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00092.png,4,2576,644.000,38.095,255,255,85.972,27.499,23.697,102.006,0.873,0.919,29.264,39.000,16.250,106.306,24.154,164220.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00247.png,1,1171,1171.000,43.306,255,255,127.640,39.463,37.781,102.850,0.903,0.963,41.231,14.000,11.000,129.094,38.000,298605.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00253.png,1,985,985.000,38.627,255,255,116.468,35.624,35.205,39.641,0.912,0.959,36.892,13.000,39.000,57.171,36.000,251175.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00284.png,1,1879,1879.000,47.354,255,255,160.853,49.113,48.712,131.924,0.913,0.971,50.249,19.000,10.000,121.159,49.000,479145.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00290.png,1,744,744.000,34.508,255,255,99.983,30.955,30.602,0.130,0.935,0.960,32.016,6.000,28.000,14.470,31.000,189720.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00333.png,1,1028,1028.000,40.314,255,255,118.468,36.630,35.732,178.983,0.920,0.963,37.855,7.000,30.000,12.200,36.000,262140.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00327.png,1,652,652.000,33.695,255,255,93.740,30.806,26.948,120.465,0.932,0.960,31.623,16.000,8.000,108.435,27.577,166260.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00119.png,2,1819,909.500,45.876,255,255,95.912,30.024,27.251,47.213,0.867,0.922,31.825,12.500,35.000,40.181,27.853,231922.500,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00131.png,1,534,534.000,31.786,255,255,84.083,26.439,25.716,45.154,0.949,0.959,27.514,7.000,23.000,19.093,26.000,136170.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00125.png,2,1880,940.000,38.134,255,255,116.225,35.544,33.653,126.150,0.876,0.948,39.195,26.000,19.000,150.140,34.000,239700.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00181.png,1,1077,1077.000,34.387,255,255,123.397,37.882,36.199,34.160,0.889,0.959,40.000,13.000,12.000,126.870,36.000,274635.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00195.png,1,1186,1186.000,43.861,255,255,126.468,39.262,38.461,170.066,0.932,0.970,40.311,6.000,31.000,23.385,38.000,302430.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00142.png,1,1231,1231.000,43.886,255,255,129.882,41.287,37.963,86.630,0.917,0.966,41.976,21.000,48.000,77.619,38.000,313905.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00156.png,1,1119,1119.000,39.181,255,255,128.711,40.727,34.983,83.094,0.849,0.946,43.174,19.000,49.000,76.608,36.000,285345.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00383.png,1,666,666.000,32.954,255,255,98.912,30.436,27.861,153.859,0.855,0.940,34.482,7.000,11.000,150.461,28.000,169830.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00397.png,1,1117,1117.000,41.309,255,255,123.882,38.043,37.384,89.058,0.915,0.963,39.205,14.000,11.000,127.747,37.593,284835.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00368.png,1,1137,1137.000,40.491,255,255,125.882,39.098,37.027,29.176,0.902,0.961,40.460,10.000,38.000,39.987,37.566,289935.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00340.png,1,931,931.000,34.443,255,255,117.154,34.885,33.980,158.492,0.852,0.949,38.949,12.000,15.000,150.803,34.000,237405.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00426.png,1,786,786.000,33.418,255,255,103.397,32.007,31.267,46.309,0.924,0.957,33.287,11.000,33.000,32.735,31.820,200430.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00354.png,1,1779,1779.000,49.430,255,255,157.296,49.789,45.494,43.590,0.904,0.975,53.263,12.000,47.000,39.668,46.000,453645.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00208.png,1,729,729.000,37.674,255,255,100.326,30.846,30.091,148.581,0.910,0.957,32.016,12.000,9.000,128.660,30.000,185895.000,255,NaN,NaN
2024-10-30 P2002 Group 6 Rev 1 R01 PP1_00234.png,1,1950,1950.000,49.143,255,255,163.439,50.865,48.812,30.575,0.917,0.972,52.393,8.000,42.000,23.629,49.000,497250.000,255,NaN,NaN
