Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 1 Rev 7 R01_01553.png,1,635,635.000,36.018,255,255,93.154,28.909,27.968,164.682,0.920,0.954,30.806,7.000,18.000,166.866,28.000,161925.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00895.png,1,886,886.000,39.273,255,255,110.225,33.735,33.440,60.163,0.916,0.960,35.228,10.000,35.000,34.592,33.941,225930.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01235.png,1,536,536.000,33.500,255,255,84.669,26.301,25.948,172.026,0.940,0.957,27.459,8.000,14.000,146.889,26.000,136680.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01221.png,1,580,580.000,30.688,255,255,89.255,28.279,26.114,12.067,0.915,0.955,29.411,9.000,31.000,35.311,26.000,147900.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01547.png,1,657,657.000,40.061,255,255,94.326,29.045,28.801,67.761,0.928,0.959,30.083,16.000,6.000,105.422,29.000,167535.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00881.png,1,667,667.000,40.671,255,255,94.326,29.173,29.111,147.043,0.942,0.961,30.529,13.000,7.000,121.608,29.000,170085.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00659.png,1,645,645.000,35.714,255,255,93.497,29.094,28.227,3.516,0.927,0.957,30.083,7.000,24.000,15.422,28.000,164475.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00498.png,1,426,426.000,28.026,255,255,75.255,23.922,22.674,27.321,0.945,0.951,25.060,8.000,26.000,28.610,23.000,108630.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00315.png,1,708,708.000,36.589,255,255,97.983,30.252,29.798,165.264,0.927,0.957,31.257,6.000,22.000,172.648,30.000,180540.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00473.png,1,643,643.000,40.188,255,255,92.912,29.046,28.186,145.508,0.936,0.959,30.232,7.000,11.000,145.784,28.000,163965.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00467.png,1,562,562.000,34.268,255,255,87.497,27.121,26.384,44.931,0.922,0.953,28.302,13.000,32.000,57.995,26.833,143310.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00301.png,1,570,570.000,34.756,255,255,88.912,27.361,26.525,97.946,0.906,0.944,28.636,14.000,7.000,114.775,27.000,145350.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01037.png,1,649,649.000,34.339,255,255,93.983,29.499,28.013,54.230,0.923,0.952,30.594,17.000,38.000,78.690,28.284,165495.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00329.png,1,928,928.000,37.971,255,255,111.397,35.787,33.017,79.099,0.940,0.968,37.162,17.000,44.000,66.194,33.000,236640.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01023.png,1,1243,1243.000,45.102,255,255,129.882,41.566,38.076,53.572,0.926,0.970,42.802,13.000,43.000,52.595,38.891,316965.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01035.png,1,919,919.000,40.736,255,255,111.983,34.365,34.049,153.845,0.921,0.963,35.805,9.000,14.000,144.090,34.000,234345.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01021.png,1,781,781.000,36.157,255,255,102.569,32.262,30.823,24.965,0.933,0.961,33.287,9.000,33.000,32.735,31.000,199155.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00459.png,1,806,806.000,33.696,255,255,104.569,32.571,31.507,147.849,0.926,0.965,34.176,15.000,11.000,110.556,31.752,205530.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00471.png,1,556,556.000,34.750,255,255,86.669,26.917,26.300,86.093,0.930,0.955,28.018,12.000,32.000,55.176,26.000,141780.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00317.png,1,909,909.000,38.648,255,255,111.640,34.763,33.293,64.371,0.917,0.958,36.056,16.000,39.000,56.310,33.837,231795.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01009.png,1,599,599.000,36.524,255,255,88.669,27.692,27.541,136.009,0.957,0.965,29.155,13.000,8.000,120.964,27.000,152745.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00303.png,1,889,889.000,34.890,255,255,110.225,34.659,32.659,27.325,0.919,0.957,35.777,9.000,34.000,26.565,33.234,226695.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00465.png,1,651,651.000,39.695,255,255,94.083,29.227,28.360,11.851,0.924,0.958,31.064,7.000,28.000,33.179,28.000,166005.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01237.png,1,802,802.000,41.426,255,255,104.569,32.083,31.828,118.011,0.922,0.960,33.526,6.000,28.000,17.354,32.000,204510.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00129.png,1,951,951.000,40.434,255,255,113.054,35.068,34.528,47.100,0.935,0.965,36.056,9.000,34.000,33.690,34.648,242505.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00897.png,1,567,567.000,36.346,255,255,87.255,27.468,26.282,58.002,0.936,0.959,28.844,8.000,28.000,33.690,26.000,144585.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01551.png,1,592,592.000,36.098,255,255,90.083,28.312,26.623,53.937,0.917,0.949,30.887,12.000,35.000,60.945,27.000,150960.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00883.png,1,1157,1157.000,37.638,255,255,125.296,38.980,37.792,27.671,0.926,0.966,39.925,8.000,37.000,22.068,38.000,295035.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01545.png,1,577,577.000,36.987,255,255,88.326,27.433,26.780,123.836,0.929,0.954,29.120,15.000,34.000,74.055,26.870,147135.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01223.png,1,540,540.000,35.503,255,255,85.255,26.447,25.997,121.816,0.934,0.955,27.803,11.000,9.000,127.694,26.000,137700.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00115.png,1,655,655.000,37.132,255,255,93.497,29.149,28.611,175.512,0.942,0.963,30.232,9.000,12.000,145.784,28.000,167025.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00673.png,1,610,610.000,35.424,255,255,91.497,28.211,27.531,167.400,0.916,0.952,29.411,9.000,12.000,144.689,27.828,155550.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00667.png,1,1064,1064.000,43.429,255,255,120.468,37.303,36.317,152.544,0.921,0.964,38.419,11.000,12.000,141.340,36.770,271320.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01579.png,1,677,677.000,36.634,255,255,96.569,29.468,29.251,75.562,0.912,0.951,30.594,18.000,37.000,78.690,29.698,172635.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00101.png,1,586,586.000,34.030,255,255,89.497,27.429,27.202,115.739,0.919,0.952,28.653,14.000,33.000,60.751,27.000,149430.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00854.png,1,817,817.000,37.789,255,255,105.983,32.584,31.924,6.089,0.914,0.957,34.132,9.000,34.000,31.827,32.000,208335.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01592.png,1,581,581.000,37.244,255,255,88.083,27.564,26.838,29.256,0.941,0.958,28.653,8.000,27.000,29.249,27.000,148155.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00840.png,1,576,576.000,36.000,255,255,88.912,27.195,26.968,171.429,0.916,0.949,28.653,14.000,7.000,119.249,27.000,146880.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01586.png,1,706,706.000,39.092,255,255,97.983,30.389,29.580,154.061,0.924,0.955,31.401,6.000,18.000,170.838,30.000,180030.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00698.png,1,548,548.000,36.029,255,255,88.669,27.472,25.398,40.097,0.876,0.944,29.833,11.000,31.000,50.440,26.000,139740.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00868.png,1,743,743.000,43.148,255,255,100.326,31.364,30.162,160.544,0.928,0.961,33.121,6.000,13.000,151.113,30.000,189465.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01343.png,1,481,481.000,33.333,255,255,81.255,25.477,24.038,18.851,0.915,0.947,26.420,8.000,24.000,29.476,24.000,122655.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01425.png,1,485,485.000,31.908,255,255,79.841,24.995,24.706,96.972,0.956,0.959,26.077,12.000,9.000,122.471,24.000,123675.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01431.png,1,625,625.000,39.062,255,255,90.912,28.527,27.895,116.944,0.950,0.963,29.732,15.000,6.000,109.654,28.000,159375.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_00049.png,1,804,804.000,36.413,255,255,103.983,32.852,31.161,86.355,0.934,0.963,33.956,21.000,8.000,103.627,31.000,205020.000,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 7 R01_01357.png,1,1445,1445.000,46.916,255,255,140.368,43.084,42.703,44.511,0.922,0.968,44.407,9.000,41.000,35.838,43.000,368475.000,255,NaN,NaN
