Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P222 Group 2 Rev 2 R01_00000.png,1,1195,1195,45.060,255,255,128.125,39.197,38.818,128.860,0.915,0.964,40.311,8,17,150.255,39.000,304725,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00565.png,1,585,585,36.562,255,255,88.912,27.899,26.698,29.862,0.930,0.954,28.844,8,28,33.690,27.000,149175,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00038.png,1,1493,1493,47.669,255,255,144.368,44.155,43.052,118.158,0.900,0.965,46.400,7,14,142.883,43.000,380715,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00549.png,1,766,766,38.687,255,255,101.154,31.839,30.632,42.880,0.941,0.964,33.015,9,31,35.134,31.000,195330,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00561.png,1,615,615,35.714,255,255,90.912,28.458,27.516,38.716,0.935,0.957,29.411,7,25,17.819,28.000,156825,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00004.png,1,621,621,34.424,255,255,91.497,28.617,27.630,12.015,0.932,0.958,29.732,6,27,19.654,27.000,158355,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00207.png,1,473,473,26.814,255,255,79.255,24.763,24.320,105.344,0.946,0.955,25.710,19,8,103.496,24.000,120615,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00213.png,1,915,915,40.594,255,255,111.397,34.486,33.783,109.052,0.927,0.963,35.609,12,11,128.157,34.000,233325,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00010.png,1,1517,1517,46.691,255,255,143.782,44.254,43.646,24.999,0.922,0.969,45.695,8,38,23.199,44.000,386835,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00575.png,1,527,527,34.648,255,255,84.083,26.165,25.645,51.226,0.937,0.955,27.203,8,27,36.027,26.000,134385,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00039.png,1,708,708,33.459,255,255,97.740,30.400,29.653,108.951,0.931,0.959,31.623,17,8,108.435,30.000,180540,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00005.png,1,577,577,34.407,255,255,89.841,29.455,24.942,83.763,0.898,0.946,30.017,13,8,119.982,24.577,147135,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00763.png,1,731,731,38.636,255,255,99.154,30.695,30.322,1.452,0.934,0.961,31.906,8,28,32.196,30.000,186405,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00777.png,1,619,619,35.091,255,255,90.912,28.458,27.694,132.595,0.941,0.960,29.411,12,9,125.311,28.000,157845,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00011.png,1,937,937,36.774,255,255,112.811,34.948,34.137,165.956,0.925,0.963,36.056,10,17,160.560,34.000,238935,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00788.png,1,541,541,32.988,255,255,84.669,26.272,26.219,53.578,0.948,0.959,27.514,7,26,19.093,26.000,137955,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00159.png,1,576,576,33.449,255,255,88.083,27.224,26.939,63.276,0.933,0.957,28.425,11,33,50.711,27.000,146880,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00171.png,1,1143,1143,39.937,255,255,132.711,42.441,34.291,41.523,0.816,0.932,46.228,10,39,38.853,36.770,291465,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00617.png,1,548,548,33.415,255,255,85.255,26.498,26.332,47.928,0.947,0.961,27.803,9,30,37.694,26.000,139740,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00603.png,1,334,334,28.067,255,255,66.426,20.747,20.497,42.503,0.951,0.944,21.954,12,26,59.931,20.506,85170,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00165.png,1,493,493,30.812,255,255,81.255,25.613,24.507,135.619,0.938,0.955,26.926,8,13,148.671,25.000,125715,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00429.png,1,637,637,36.992,255,255,92.326,28.635,28.324,62.578,0.939,0.959,29.732,15,7,109.654,28.000,162435,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00158.png,1,1005,1005,42.730,255,255,117.640,35.878,35.666,56.512,0.913,0.960,37.202,13,40,53.746,36.000,256275,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00415.png,1,752,752,39.746,255,255,100.326,31.302,30.588,72.931,0.939,0.965,32.757,14,36,58.736,30.000,191760,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00373.png,1,978,978,36.961,255,255,115.640,35.769,34.813,173.952,0.919,0.960,36.770,8,20,157.620,35.000,249390,255,NaN,NaN
